n_neighbors,min_dist,n_components,n_seeds,trustworthiness_consensus,trustworthiness_mean_seeds,best_k,best_silhouette,best_ari_seed_consensus,best_min_cluster_size
27,0.05,13,5,0.9206127370931622,0.9405333826682579,60,0.6487573385238647,0.6485033357664516,9
27,0.1,4,5,0.9187399913663882,0.9367933278521697,70,0.6409596800804138,0.6787629776974973,9
27,0.1,5,5,0.9212292232843925,0.9420682910235149,70,0.637493371963501,0.6749339220973335,9
27,0.1,6,5,0.9225828614122745,0.942287809175361,25,0.6248862147331238,0.6409271855327442,10
27,0.1,7,5,0.9220481251504148,0.943149313618955,60,0.6363773345947266,0.6836651103901261,9
27,0.1,8,5,0.9226236473247491,0.942727415413201,30,0.6210893988609314,0.6815726660062527,10
27,0.1,9,5,0.9229409180882182,0.943219246319973,70,0.6360031366348267,0.6978496886674681,6
27,0.1,10,5,0.9217328357986325,0.9430923691828591,60,0.6270375847816467,0.706494232440997,9
27,0.1,11,5,0.9235951846798139,0.9429626067541204,60,0.6312075257301331,0.6807020828879797,9
27,0.1,12,5,0.9197119071933482,0.9431125573190119,60,0.6300848126411438,0.6712287381066103,9
27,0.1,13,5,0.9199570456661963,0.9422400994535088,60,0.6196268200874329,0.6683382684150582,9
27,0.115,4,5,0.9203681106705253,0.9370209230395211,70,0.6124414801597595,0.6620004136097235,9
27,0.115,5,5,0.9230792384343998,0.9424099799031425,70,0.6263123750686646,0.6970688984152943,7
27,0.115,6,5,0.9214045448240963,0.9427968761375028,70,0.6213751435279846,0.685257910412742,9
27,0.115,7,5,0.9232705671089667,0.9433232771124465,50,0.6141781806945801,0.6515858243395186,9
27,0.115,8,5,0.9216369710938751,0.9431861099923928,70,0.6124358773231506,0.6805226194219028,9
27,0.115,9,5,0.9225535854980256,0.9435888708780793,25,0.6177668571472168,0.6897994804781579,10
27,0.115,10,5,0.9230644780304857,0.9435576536256383,45,0.6198223233222961,0.6825298218685674,10
27,0.115,11,5,0.9220440955378831,0.9431894672607338,60,0.6082943081855774,0.7107240910054209,10
27,0.115,12,5,0.9208008376250933,0.9434175166143597,70,0.6167674660682678,0.6771221795150734,6
27,0.115,13,5,0.9210014499926198,0.9425081109866607,60,0.6219466924667358,0.6837423382370942,10
31,0.0425,4,5,0.9176633278766592,0.9369922037015886,70,0.67278653383255,0.6715407940144975,9
31,0.0425,5,5,0.9211155258744538,0.9411460173513779,70,0.6793557405471802,0.7103448957041445,9
31,0.0425,6,5,0.9220607260382208,0.9421316115978927,70,0.6542909145355225,0.7022402971152747,9
31,0.0425,7,5,0.9198912360825309,0.9420447278085786,20,0.6777269244194031,0.6610534984902592,10
31,0.0425,8,5,0.9204971918498527,0.9421773666237213,70,0.6588864922523499,0.7067471691939462,9
31,0.0425,9,5,0.9215893058981283,0.9421356367578138,70,0.662964940071106,0.7058996184489071,9
31,0.0425,10,5,0.9214130715732654,0.9421030347434973,25,0.6591174602508545,0.6164261538854269,10
31,0.0425,11,5,0.9191434424067072,0.9416733444693122,70,0.6495432257652283,0.6955800513383888,3
